ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10000268,HY189169,03/18/2015 09:00:00 AM,077XX S DREXEL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0624,006,6,69,05,1183574,1853884,2015,02/10/2018 03:50:01 PM,41.75424487,-87.602825983,"(41.75424487, -87.602825983)"
10000275,HY190183,03/18/2015 12:00:00 PM,008XX E 79TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,0624,006,8,44,11,1183359,1852811,2015,02/10/2018 03:50:01 PM,41.751305454,-87.60364723,"(41.751305454, -87.60364723)"
10000280,HY190195,03/19/2015 07:55:00 AM,052XX S KEELER AVE,0810,THEFT,OVER $500,OTHER,false,false,0815,008,23,62,06,1149253,1869549,2015,02/10/2018 03:50:01 PM,41.797963022,-87.728198426,"(41.797963022, -87.728198426)"
10000284,HY190189,03/18/2015 05:00:00 PM,016XX W PRATT BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,2432,024,49,1,14,1164115,1945239,2015,02/10/2018 03:50:01 PM,42.005361858,-87.671555401,"(42.005361858, -87.671555401)"
10000290,HY190191,03/18/2015 04:00:00 PM,005XX N MAY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1214,012,27,24,14,1168726,1903762,2015,02/10/2018 03:50:01 PM,41.891448235,-87.65579755,"(41.891448235, -87.65579755)"
10000299,HY189997,03/18/2015 09:15:00 PM,111XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,STREET,false,true,2234,022,34,75,06,1171972,1831054,2015,02/10/2018 03:50:01 PM,41.691858549,-87.646011379,"(41.691858549, -87.646011379)"
10000305,HY190171,03/19/2015 07:00:00 AM,0000X W MONROE ST,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,DRUG STORE,false,false,0112,001,42,32,04B,1175721,1899903,2015,02/10/2018 03:50:01 PM,41.880704482,-87.630224558,"(41.880704482, -87.630224558)"
10000307,HY190210,03/19/2015 07:45:00 AM,069XX S THROOP ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0734,007,17,67,14,1168859,1858667,2015,02/10/2018 03:50:01 PM,41.767700258,-87.656613683,"(41.767700258, -87.656613683)"
10000312,HY190164,03/19/2015 06:07:00 AM,0000X W 87TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0634,006,21,44,06,1176822,1847277,2015,02/10/2018 03:50:01 PM,41.736269116,-87.627768243,"(41.736269116, -87.627768243)"
10000324,HY190190,03/19/2015 07:20:00 AM,061XX N KEDZIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2413,024,50,2,08B,1153910,1940760,2015,02/10/2018 03:50:01 PM,41.993281593,-87.709220588,"(41.993281593, -87.709220588)"
10000329,HY190202,03/13/2015 07:30:00 AM,023XX E 93RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0413,004,7,48,14,1193149,1843751,2015,02/10/2018 03:50:01 PM,41.726210575,-87.568067496,"(41.726210575, -87.568067496)"
10000337,HY189094,03/14/2015 03:30:00 AM,075XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,0411,004,8,43,08B,1188234,1855158,2015,02/10/2018 03:50:01 PM,41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
10000345,HY190216,03/17/2015 02:00:00 PM,132XX S BRAINARD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0433,004,10,55,14,1197277,1817669,2015,02/10/2018 03:50:01 PM,41.654537207,-87.55381118,"(41.654537207, -87.55381118)"
10000346,HY190229,03/18/2015 04:00:00 PM,067XX N GLENWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2432,024,40,1,06,1165705,1945025,2015,02/10/2018 03:50:01 PM,42.004740764,-87.66571183,"(42.004740764, -87.66571183)"
10000348,HY190226,12/15/2014 04:00:00 PM,0000X E GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1834,018,42,8,11,1176796,1903917,2014,02/10/2018 03:50:01 PM,41.891694878,-87.626155832,"(41.891694878, -87.626155832)"
10000354,HY190222,03/18/2015 07:00:00 PM,051XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1533,015,28,25,14,1142013,1899535,2015,02/10/2018 03:50:01 PM,41.880385748,-87.754007496,"(41.880385748, -87.754007496)"
10000361,HY190207,03/19/2015 07:15:00 AM,057XX N MANTON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1622,016,45,11,06,1137655,1938180,2015,02/10/2018 03:50:01 PM,41.986511378,-87.769075949,"(41.986511378, -87.769075949)"
10000362,HY190214,03/18/2015 03:15:00 PM,003XX S DAMEN AVE,0560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1225,012,2,28,08A,1163119,1898512,2015,02/10/2018 03:50:01 PM,41.877161446,-87.676536946,"(41.877161446, -87.676536946)"
10000364,HY190177,03/18/2015 06:30:00 PM,020XX S LOOMIS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1235,012,25,31,14,1167351,1890405,2015,02/10/2018 03:50:01 PM,41.854825243,-87.661231357,"(41.854825243, -87.661231357)"
10000366,HY190228,03/18/2015 09:00:00 PM,013XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1224,012,27,28,14,1167730,1901073,2015,02/10/2018 03:50:01 PM,41.884090949,-87.659532917,"(41.884090949, -87.659532917)"
10000372,HY190010,03/18/2015 05:01:00 PM,051XX S DAMEN AVE,0460,BATTERY,SIMPLE,OTHER,false,false,0932,009,16,61,08B,1163886,1870768,2015,02/10/2018 03:50:01 PM,41.801012898,-87.674502123,"(41.801012898, -87.674502123)"
10000373,HY190186,03/19/2015 07:25:00 AM,094XX S EWING AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0432,004,10,52,08A,1201410,1843206,2015,02/10/2018 03:50:01 PM,41.724509539,-87.537825938,"(41.724509539, -87.537825938)"
10000374,HY190167,03/18/2015 07:51:00 AM,0000X W KINZIE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1831,018,42,8,06,1175704,1903008,2015,02/10/2018 03:50:01 PM,41.88922516,-87.630193562,"(41.88922516, -87.630193562)"
10000392,HY190209,03/18/2015 10:00:00 PM,013XX S KOMENSKY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1011,010,24,29,14,1149598,1893420,2015,02/10/2018 03:50:01 PM,41.863461605,-87.726314672,"(41.863461605, -87.726314672)"
10000395,HY190178,03/19/2015 06:50:00 AM,001XX E 71ST ST,0860,THEFT,RETAIL THEFT,GAS STATION,true,false,0322,003,6,69,06,1178567,1857978,2015,02/10/2018 03:50:01 PM,41.76559446,-87.621050648,"(41.76559446, -87.621050648)"
10000399,HY190193,03/19/2015 07:30:00 AM,063XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0312,003,20,42,08B,1180667,1863128,2015,02/10/2018 03:50:01 PM,41.779678598,-87.613195473,"(41.779678598, -87.613195473)"
10000404,HY190170,03/19/2015 07:00:00 AM,038XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1723,017,39,14,06,1149937,1931622,2015,02/10/2018 03:50:01 PM,41.96828488,-87.724073979,"(41.96828488, -87.724073979)"
10000420,HY190232,03/14/2015 03:00:00 AM,033XX N NATOMA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1632,016,36,17,14,1131482,1921714,2015,02/10/2018 03:50:01 PM,41.941436334,-87.79216311,"(41.941436334, -87.79216311)"
10000423,HY190203,03/19/2015 07:10:00 AM,031XX N MASON AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2514,025,30,19,08A,1136171,1920257,2015,02/10/2018 03:50:01 PM,41.937355645,-87.774963744,"(41.937355645, -87.774963744)"
4755307,HM367521,01/23/2002 12:00:00 AM,077XX S GREENWOOD AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0624,006,8,69,06,,,2002,08/17/2015 03:03:40 PM,,,
10000424,HY190160,03/19/2015 05:09:00 AM,049XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1533,015,28,25,18,1143587,1899210,2015,02/10/2018 03:50:01 PM,41.879464607,-87.748235993,"(41.879464607, -87.748235993)"
10000433,HY190233,03/19/2015 06:27:00 AM,069XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0322,003,6,69,08B,1179235,1859209,2015,02/10/2018 03:50:01 PM,41.768957248,-87.618564735,"(41.768957248, -87.618564735)"
10000440,HY190236,03/19/2015 08:30:00 AM,051XX S CICERO AVE,0560,ASSAULT,SIMPLE,STREET,false,true,0815,008,23,56,08A,1145227,1870163,2015,02/10/2018 03:50:01 PM,41.799724761,-87.74294722,"(41.799724761, -87.74294722)"
10000441,HY190200,03/19/2015 07:30:00 AM,074XX S OAKLEY AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,0835,008,18,66,04B,1162357,1855375,2015,02/10/2018 03:50:01 PM,41.758804447,-87.680538065,"(41.758804447, -87.680538065)"
10000447,HY190213,03/18/2015 11:30:00 PM,047XX S CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,0815,008,23,56,14,1145161,1872678,2015,02/10/2018 03:50:01 PM,41.806627559,-87.74312593,"(41.806627559, -87.74312593)"
10000448,HY190184,03/19/2015 06:57:00 AM,028XX W COLUMBUS AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,false,true,0835,008,18,70,26,1158650,1853658,2015,02/10/2018 03:50:01 PM,41.754169124,-87.694170838,"(41.754169124, -87.694170838)"
10000451,HY190258,03/18/2015 10:00:00 AM,053XX W ADDISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,1634,016,38,15,07,1140224,1923421,2015,02/10/2018 03:50:01 PM,41.945964568,-87.759990305,"(41.945964568, -87.759990305)"
10000453,HY189295,03/18/2015 09:30:00 AM,050XX W BELMONT AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,1634,016,30,15,03,1142306,1920808,2015,02/10/2018 03:50:01 PM,41.938755778,-87.752402574,"(41.938755778, -87.752402574)"
10000456,HY190278,03/16/2015 09:00:00 PM,012XX N MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1423,014,26,24,06,1159179,1908133,2015,02/10/2018 03:50:01 PM,41.903644142,-87.690738955,"(41.903644142, -87.690738955)"
10000458,HY190255,03/19/2015 07:30:00 AM,023XX N TRIPP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2522,025,31,20,07,1147665,1915158,2015,02/10/2018 03:50:01 PM,41.923150324,-87.732852168,"(41.923150324, -87.732852168)"
10000459,HY190256,03/16/2015 08:00:00 PM,024XX N CAMPBELL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1431,014,1,22,06,1159286,1916257,2015,02/10/2018 03:50:01 PM,41.925934815,-87.690122118,"(41.925934815, -87.690122118)"
10000461,HY190271,03/01/2015 05:00:00 PM,031XX W PALMER BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,1414,014,35,22,06,1154986,1914307,2015,02/10/2018 03:50:01 PM,41.920671283,-87.705974981,"(41.920671283, -87.705974981)"
10000464,HY190254,03/18/2015 09:00:00 AM,037XX N LEAVITT ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1921,019,47,5,11,1161033,1924647,2015,02/10/2018 03:50:01 PM,41.948921351,-87.683469047,"(41.948921351, -87.683469047)"
10000465,HY190234,12/15/2014 04:30:00 PM,007XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1834,018,42,8,11,1177303,1905177,2014,02/10/2018 03:50:01 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
10000466,HY190168,03/19/2015 05:10:00 AM,058XX S RICHMOND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0824,008,14,63,07,1157711,1865787,2015,02/10/2018 03:50:01 PM,41.787471997,-87.697283277,"(41.787471997, -87.697283277)"
10000468,HY190163,03/14/2015 08:00:00 AM,035XX N NEENAH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1632,016,36,17,14,1132077,1922909,2015,02/10/2018 03:50:01 PM,41.944705219,-87.789948362,"(41.944705219, -87.789948362)"
10000471,HY190223,03/18/2015 01:30:00 PM,032XX N BROADWAY,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1925,019,44,6,06,1171684,1921595,2015,02/10/2018 03:50:01 PM,41.940318272,-87.644408194,"(41.940318272, -87.644408194)"
10000472,HY190217,02/12/2015 09:00:00 AM,078XX S OGLESBY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0414,004,7,43,26,1193227,1853461,2014,02/10/2018 03:50:01 PM,41.752853763,-87.567465245,"(41.752853763, -87.567465245)"
10000473,HY190204,03/19/2015 07:59:00 AM,002XX N LAVERGNE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1532,015,28,25,08A,1143003,1901153,2015,02/10/2018 03:50:01 PM,41.884807342,-87.75033191,"(41.884807342, -87.75033191)"
10000474,HY190206,03/19/2015 08:00:00 AM,020XX N MAGNOLIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1811,018,43,7,14,1167648,1913795,2015,02/10/2018 03:50:01 PM,41.919002716,-87.659467066,"(41.919002716, -87.659467066)"
10000475,HY190301,03/19/2015 12:01:00 AM,002XX N LEAMINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1532,015,28,25,14,1142000,1901174,2015,02/10/2018 03:50:01 PM,41.884883608,-87.754014605,"(41.884883608, -87.754014605)"
10000477,HY190294,03/10/2015 03:30:00 PM,004XX E 34TH ST,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,0211,002,4,35,08B,1179925,1882604,2015,02/10/2018 03:50:01 PM,41.833139425,-87.615319213,"(41.833139425, -87.615319213)"
10000489,HY189958,03/18/2015 09:35:00 PM,060XX W GUNNISON ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,true,false,1622,016,45,11,22,1135119,1931610,2015,02/10/2018 03:50:01 PM,41.968528173,-87.778559988,"(41.968528173, -87.778559988)"
10000513,HY190279,03/18/2015 09:30:00 PM,005XX E 77TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0624,006,6,69,06,1181109,1854073,2015,02/10/2018 03:50:01 PM,41.754820587,-87.611853518,"(41.754820587, -87.611853518)"
10000517,HY190259,11/15/2014 12:00:00 PM,082XX S ELLIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0631,006,8,44,26,1184330,1850584,2014,02/10/2018 03:50:01 PM,41.745171682,-87.600158569,"(41.745171682, -87.600158569)"
10000524,HY190240,02/04/2015 01:07:00 PM,004XX W 80TH ST,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,"SCHOOL, PUBLIC, BUILDING",false,true,0621,006,21,44,26,1174759,1851879,2015,02/10/2018 03:50:01 PM,41.748943754,-87.635189547,"(41.748943754, -87.635189547)"
10000536,HY190281,02/11/2015 08:00:00 AM,045XX N PAULINA ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1912,019,47,3,11,1164410,1930173,2015,02/10/2018 03:50:01 PM,41.964014013,-87.670898781,"(41.964014013, -87.670898781)"
10000543,HY190305,03/19/2015 09:54:00 AM,077XX S EBERHART AVE,0810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0624,006,6,69,06,1180917,1853704,2015,02/10/2018 03:50:01 PM,41.753812427,-87.612568465,"(41.753812427, -87.612568465)"
10000548,HY190165,03/18/2015 09:00:00 PM,038XX W GRENSHAW ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1133,011,24,29,05,1150938,1894764,2015,02/10/2018 03:50:01 PM,41.867123593,-87.721360419,"(41.867123593, -87.721360419)"
10000554,HY190310,03/18/2015 09:00:00 AM,087XX S EMERALD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2223,022,21,71,26,1172838,1846890,2015,02/10/2018 03:50:01 PM,41.735295836,-87.642375582,"(41.735295836, -87.642375582)"
10000556,HY190295,03/19/2015 09:30:00 AM,055XX W BELMONT AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,2514,025,30,19,06,1138889,1920726,2015,02/10/2018 03:50:01 PM,41.938593616,-87.764963064,"(41.938593616, -87.764963064)"
10000557,HY190270,03/19/2015 01:00:00 AM,085XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0835,008,18,70,14,1160346,1847588,2015,02/10/2018 03:50:01 PM,41.737477354,-87.688122304,"(41.737477354, -87.688122304)"
10000560,HY190306,03/18/2015 03:05:00 PM,028XX W POPE JOHN PAUL II DR,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0921,009,12,58,08A,1158240,1876017,2015,02/10/2018 03:50:01 PM,41.815533722,-87.695065116,"(41.815533722, -87.695065116)"
10000561,HY190308,03/19/2015 09:10:00 AM,009XX N HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1112,011,27,23,08B,1149886,1905933,2015,02/10/2018 03:50:01 PM,41.897793069,-87.724931802,"(41.897793069, -87.724931802)"
10000566,HY190239,03/19/2015 07:55:00 AM,003XX W 106TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0512,005,34,49,08B,1175843,1834300,2015,02/10/2018 03:50:01 PM,41.700680418,-87.63174238,"(41.700680418, -87.63174238)"
10000572,HY190319,03/19/2015 09:50:00 AM,048XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1144078,1899221,2015,02/10/2018 03:50:01 PM,41.879485593,-87.746432819,"(41.879485593, -87.746432819)"
10000573,HY190292,03/17/2015 11:00:00 AM,018XX N HUDSON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1813,018,43,7,06,1172976,1912460,2015,02/10/2018 03:50:01 PM,41.915222862,-87.639931215,"(41.915222862, -87.639931215)"
10000586,HY190318,03/19/2015 07:30:00 AM,032XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,true,1634,016,30,15,08B,1141792,1921221,2015,02/10/2018 03:50:01 PM,41.939898633,-87.754281422,"(41.939898633, -87.754281422)"
10000588,HY190297,03/15/2015 07:30:00 AM,002XX N COLUMBUS DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0114,001,42,32,06,1178301,1901977,2015,02/10/2018 03:50:01 PM,41.886337253,-87.620687893,"(41.886337253, -87.620687893)"
10000591,HY190339,03/17/2015 09:45:00 AM,018XX W 80TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0611,006,18,71,08B,1165563,1851632,2015,02/10/2018 03:50:01 PM,41.748465764,-87.668894176,"(41.748465764, -87.668894176)"
10000594,HY190287,03/19/2015 01:10:00 AM,018XX W 19TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1234,012,25,31,07,1164337,1890768,2015,02/10/2018 03:50:01 PM,41.855885555,-87.67228376,"(41.855885555, -87.67228376)"
10000613,HY190303,03/18/2015 12:20:00 PM,054XX W IRVING PARK RD,0890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,false,false,1633,016,38,15,06,1139410,1926064,2015,02/10/2018 03:50:01 PM,41.953232117,-87.762917679,"(41.953232117, -87.762917679)"
10000617,HY134412,01/30/2015 04:57:39 PM,028XX W LEXINGTON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1135,011,2,27,15,1157652,1896577,2015,02/10/2018 03:50:01 PM,41.871964663,-87.696662932,"(41.871964663, -87.696662932)"
10000618,HY190345,03/13/2015 08:15:00 PM,024XX W FILLMORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1135,011,28,28,07,1160180,1895303,2015,02/10/2018 03:50:01 PM,41.868416856,-87.687416777,"(41.868416856, -87.687416777)"
10000620,HY190274,03/18/2015 01:00:00 PM,052XX W GRAND AVE,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,false,false,2515,025,37,19,03,1141314,1912871,2015,02/10/2018 03:50:01 PM,41.916994219,-87.756244795,"(41.916994219, -87.756244795)"
10000624,HY190252,03/19/2015 08:00:00 AM,035XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1024,010,24,29,14,1153235,1889155,2015,02/10/2018 03:50:01 PM,41.85168661,-87.713076519,"(41.85168661, -87.713076519)"
10000628,HY172353,03/05/2015 06:35:00 AM,028XX W WILCOX ST,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,RESIDENCE,true,false,1124,011,2,27,18,1157389,1899227,2015,02/10/2018 03:50:01 PM,41.879241873,-87.697556449,"(41.879241873, -87.697556449)"
10000629,HY190218,03/19/2015 07:56:00 AM,014XX W BRYN MAWR AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,2013,020,48,77,08B,1165721,1937298,2015,02/10/2018 03:50:01 PM,41.983537345,-87.665874544,"(41.983537345, -87.665874544)"
10000633,HY189098,03/18/2015 10:15:00 AM,055XX N MAGNOLIA AVE,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",false,false,2013,020,48,77,26,1166965,1936914,2015,02/10/2018 03:50:01 PM,41.982456946,-87.661310438,"(41.982456946, -87.661310438)"
10000636,HY190199,03/18/2015 04:00:00 PM,014XX W BRYN MAWR AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,"SCHOOL, PUBLIC, GROUNDS",false,false,2013,020,48,77,14,1165721,1937298,2015,02/10/2018 03:50:01 PM,41.983537345,-87.665874544,"(41.983537345, -87.665874544)"
10000646,HY190262,03/19/2015 08:45:00 AM,029XX W CONGRESS PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1135,011,2,27,14,1156632,1897458,2015,02/10/2018 03:50:01 PM,41.874402916,-87.700383936,"(41.874402916, -87.700383936)"
10000647,HY190340,03/19/2015 08:00:00 AM,096XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0511,005,6,49,08B,1178850,1841009,2015,02/10/2018 03:50:01 PM,41.71902307,-87.620528559,"(41.71902307, -87.620528559)"
10000648,HY190360,03/19/2015 10:30:00 AM,051XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1141939,1899533,2015,02/10/2018 03:50:01 PM,41.88038163,-87.75427927,"(41.88038163, -87.75427927)"
10000654,HY190370,01/28/2015 08:00:00 AM,088XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0412,004,8,48,14,1187661,1846680,2015,02/10/2018 03:50:01 PM,41.734380183,-87.588077291,"(41.734380183, -87.588077291)"
10000662,HY190342,03/14/2015 02:00:00 PM,020XX N LEAVITT ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1432,014,32,22,05,1161358,1913918,2015,02/10/2018 03:50:01 PM,41.919473537,-87.682573759,"(41.919473537, -87.682573759)"
10000664,HY190391,02/01/2015 01:00:00 PM,042XX W AUGUSTA BLVD,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1111,011,37,23,06,1147957,1906331,2015,02/10/2018 03:50:01 PM,41.898922542,-87.732006633,"(41.898922542, -87.732006633)"
10000666,HY190375,03/19/2015 10:40:00 AM,060XX S DR MARTIN LUTHER KING JR DR,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,true,false,0311,003,20,40,26,1179958,1864989,2015,02/10/2018 03:50:01 PM,41.784801626,-87.615737796,"(41.784801626, -87.615737796)"
10000668,HY190347,02/28/2015 08:00:00 PM,001XX N PARKSIDE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1512,015,29,25,06,1138573,1900554,2015,02/10/2018 03:50:01 PM,41.883245043,-87.766614303,"(41.883245043, -87.766614303)"
10000678,HY190235,03/19/2015 08:40:00 AM,073XX S DANTE AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,false,false,0324,003,5,43,26,1187143,1856565,2015,02/10/2018 03:50:01 PM,41.761517881,-87.589661989,"(41.761517881, -87.589661989)"
10000681,HY190286,03/19/2015 07:00:00 AM,035XX W 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0831,008,18,66,08B,1153836,1857297,2015,02/10/2018 03:50:01 PM,41.764251917,-87.711716396,"(41.764251917, -87.711716396)"
10000682,HY190416,03/09/2015 08:00:00 AM,028XX W POLK ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1135,011,2,27,17,1157505,1896243,2015,02/10/2018 03:50:01 PM,41.871051124,-87.697211719,"(41.871051124, -87.697211719)"
10000692,HY190392,03/19/2015 09:30:00 AM,032XX S CALUMET AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0211,002,2,35,08B,1179125,1883686,2015,02/10/2018 03:50:01 PM,41.836126824,-87.618221478,"(41.836126824, -87.618221478)"
10000693,HY189097,03/18/2015 10:20:00 AM,040XX W MADISON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,1115,011,28,26,14,1149562,1899708,2015,02/10/2018 03:50:01 PM,41.880717301,-87.72628358,"(41.880717301, -87.72628358)"
